"species","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","year"
"Oncorhynchus tshawytscha",-122.037903,49.091417,NA,2025
"Oncorhynchus tshawytscha",-121.82055,49.076383,NA,2025
"Oncorhynchus tshawytscha",-122.038003,49.091358,NA,2025
"Oncorhynchus tshawytscha",-122.262162,37.810428,3,2025
"Oncorhynchus tshawytscha",-119.582275,50.90117,4,2025
"Oncorhynchus tshawytscha",-122.037875,49.091372,NA,2025
"Oncorhynchus tshawytscha",-122.038225,49.091261,NA,2025
"Oncorhynchus tshawytscha",-115.527192,45.82095,18,2025
"Oncorhynchus tshawytscha",-124.916056,49.330806,2,2025
"Oncorhynchus tshawytscha",-125.000458,49.696453,45,2025
"Oncorhynchus tshawytscha",-115.527442,45.821022,21,2025
"Oncorhynchus tshawytscha",-122.038264,49.091363,93,2025
"Oncorhynchus tshawytscha",-122.037781,49.091278,NA,2025
"Oncorhynchus tshawytscha",-115.527405,45.820992,14,2025
"Oncorhynchus tshawytscha",-122.113228,37.509138,7,2025
"Oncorhynchus tshawytscha",-122.038708,49.089392,NA,2025
"Oncorhynchus tshawytscha",-122.038517,49.091314,NA,2025
"Oncorhynchus tshawytscha",-122.206083,49.053811,NA,2025
"Oncorhynchus tshawytscha",-124.571062,48.897342,4,2025
"Oncorhynchus tshawytscha",-122.038475,49.09145,NA,2025
"Oncorhynchus tshawytscha",-122.224489,49.049475,NA,2025
"Oncorhynchus tshawytscha",-121.246313,38.635355,4,2025
"Oncorhynchus tshawytscha",-122.26078,37.799285,4,2025
"Oncorhynchus tshawytscha",-122.262183,37.810425,13,2025
"Oncorhynchus tshawytscha",-121.718072,39.715655,5,2025
"Oncorhynchus tshawytscha",-122.260762,37.799286,2,2025
"Oncorhynchus tshawytscha",-122.166328,40.395337,3,2025
"Oncorhynchus tshawytscha",-119.5819,50.901141,65,2025
"Oncorhynchus tshawytscha",-122.261415,37.79998,4,2025
"Oncorhynchus tshawytscha",-122.261349,37.7995,2,2025
"Oncorhynchus tshawytscha",-122.260764,37.799288,13,2025
"Oncorhynchus tshawytscha",-121.460954,37.819035,206,2025
"Oncorhynchus tshawytscha",-122.783527,49.26401,46,2025
"Oncorhynchus tshawytscha",-123.865222,49.077778,10,2025
"Oncorhynchus tshawytscha",-123.865393,49.077877,50,2025
"Oncorhynchus tshawytscha",-122.261389,37.8,NA,2025
"Oncorhynchus tshawytscha",-122.261313,37.799447,51,2025
"Oncorhynchus tshawytscha",-122.261491,37.799743,4,2025
"Oncorhynchus tshawytscha",-119.580428,50.901447,28,2025
"Oncorhynchus tshawytscha",-122.261388,37.799995,1,2025
"Oncorhynchus tshawytscha",-122.262188,37.810471,173,2025
"Oncorhynchus tshawytscha",-122.256457,37.805618,8,2025
"Oncorhynchus tshawytscha",-122.260777,37.799285,1,2025
"Oncorhynchus tshawytscha",-122.261356,37.79951,2,2025
"Oncorhynchus tshawytscha",-122.180141,40.392466,2498,2025
"Oncorhynchus tshawytscha",-122.178392,40.391888,4,2025
"Oncorhynchus tshawytscha",-115.527283,45.82092,14,2025
"Oncorhynchus tshawytscha",-124.618219,49.393718,350,2025
"Oncorhynchus tshawytscha",-122.365279,40.511321,NA,2025
"Oncorhynchus tshawytscha",-122.249703,37.808205,12,2025
"Oncorhynchus tshawytscha",-122.165292,40.395487,3,2025
"Oncorhynchus tshawytscha",-122.85065,40.699413,NA,2025
"Oncorhynchus tshawytscha",-125.288917,50.037978,14,2025
"Oncorhynchus tshawytscha",-122.249783,37.807945,23,2025
"Oncorhynchus tshawytscha",-119.570276,50.900304,49,2025
"Oncorhynchus tshawytscha",-115.527213,45.820903,18,2025
"Oncorhynchus tshawytscha",-123.069939,41.635928,4,2025
"Oncorhynchus tshawytscha",-115.527222,45.820922,8,2025
"Oncorhynchus tshawytscha",-120.534063,50.718892,8,2025
"Oncorhynchus tshawytscha",-123.797638,40.219988,4,2025
"Oncorhynchus tshawytscha",-122.254731,37.802154,105,2025
"Oncorhynchus tshawytscha",-124.370564,49.778131,NA,2025
"Oncorhynchus tshawytscha",-123.153887,49.309634,179,2025
"Oncorhynchus tshawytscha",-135.68474,56.906556,9771,2025
"Oncorhynchus tshawytscha",-123.989458,40.854916,27,2025
"Oncorhynchus tshawytscha",-121.901612,49.2873,4,2025
"Oncorhynchus tshawytscha",-125.297188,50.039397,683,2025
"Oncorhynchus tshawytscha",-122.446703,40.494261,NA,2025
"Oncorhynchus tshawytscha",-122.144333,38.022031,2,2025
"Oncorhynchus tshawytscha",-121.548003,39.520267,4,2025
"Oncorhynchus tshawytscha",-121.220978,38.6358,20,2025
"Oncorhynchus tshawytscha",-122.011703,49.097308,75,2025
"Oncorhynchus tshawytscha",-121.54802,39.520262,6,2025
"Oncorhynchus tshawytscha",-121.990713,49.098297,79,2025
"Oncorhynchus tshawytscha",-121.516109,38.559843,1,2025
"Oncorhynchus tshawytscha",-125.015615,49.689389,4,2025
"Oncorhynchus tshawytscha",-122.707214,49.024436,1,2025
"Oncorhynchus tshawytscha",-121.229346,38.634054,171,2025
"Oncorhynchus tshawytscha",-122.262681,37.808823,NA,2025
"Oncorhynchus tshawytscha",-115.527642,45.821438,15,2025
"Oncorhynchus tshawytscha",-115.527595,45.821472,13,2025
"Oncorhynchus tshawytscha",-122.25995,37.798875,9,2025
"Oncorhynchus tshawytscha",-122.708962,38.004744,1258,2025
"Oncorhynchus tshawytscha",-121.230563,38.633637,42,2025
"Oncorhynchus tshawytscha",-122.708943,38.00478,691,2025
"Oncorhynchus tshawytscha",-121.893247,36.603686,NA,2025
"Oncorhynchus tshawytscha",-123.217207,40.740614,5,2025
"Oncorhynchus tshawytscha",-115.527472,45.821013,12,2025
"Oncorhynchus tshawytscha",-115.527672,45.821492,17,2025
"Oncorhynchus tshawytscha",-121.271378,38.63295,46,2025
"Oncorhynchus tshawytscha",-121.286419,38.63408,173,2025
"Oncorhynchus tshawytscha",-122.70855,38.001233,4,2025
"Oncorhynchus tshawytscha",-124.168738,49.355387,3,2025
"Oncorhynchus tshawytscha",-122.708983,38.004444,14,2025
"Oncorhynchus tshawytscha",-121.250603,38.635854,3,2025
"Oncorhynchus tshawytscha",-122.708892,38.00435,10,2025
"Oncorhynchus tshawytscha",-122.708936,38.004145,85,2025
"Oncorhynchus tshawytscha",-120.667617,37.818619,10,2025
"Oncorhynchus tshawytscha",-120.667647,37.8187,20,2025
"Oncorhynchus tshawytscha",-123.148613,49.758892,12,2025
"Oncorhynchus tshawytscha",-122.708809,38.00108,375,2025
"Oncorhynchus tshawytscha",-122.26318,37.808521,13,2025
"Oncorhynchus tshawytscha",-122.708633,38.0023,2,2025
"Oncorhynchus tshawytscha",-123.486197,39.678137,2,2025
"Oncorhynchus tshawytscha",-121.802426,38.526858,NA,2025
"Oncorhynchus tshawytscha",-122.708349,38.00032,346,2025
"Oncorhynchus tshawytscha",-120.667708,37.818706,23,2025
"Oncorhynchus tshawytscha",-122.26231,37.810458,NA,2025
"Oncorhynchus tshawytscha",-121.226194,38.635253,15,2025
"Oncorhynchus tshawytscha",-123.234467,40.736053,14,2025
"Oncorhynchus tshawytscha",-121.993548,37.41927,61,2025
"Oncorhynchus tshawytscha",-124.169083,49.34652,3,2025
"Oncorhynchus tshawytscha",-122.260895,37.804447,11,2025
"Oncorhynchus tshawytscha",-120.665733,37.81845,7,2025
"Oncorhynchus tshawytscha",-122.113183,38.268063,4,2025
"Oncorhynchus tshawytscha",-123.802162,48.760253,14,2025
"Oncorhynchus tshawytscha",-122.708572,38.004428,4,2025
"Oncorhynchus tshawytscha",-122.708915,38.003945,105,2025
"Oncorhynchus tshawytscha",-122.553664,38.130775,NA,2025
"Oncorhynchus tshawytscha",-122.708693,38.002409,214,2025
"Oncorhynchus tshawytscha",-122.261505,37.810528,7,2025
"Oncorhynchus tshawytscha",-121.311572,38.617466,145,2025
"Oncorhynchus tshawytscha",-121.319575,38.602301,20,2025
"Oncorhynchus tshawytscha",-121.937033,37.289565,15,2025
"Oncorhynchus tshawytscha",-121.506144,38.598798,1,2025
"Oncorhynchus tshawytscha",-121.798663,38.527364,15,2025
"Oncorhynchus tshawytscha",-122.250733,37.80548,4,2025
"Oncorhynchus tshawytscha",-124.013242,41.206772,NA,2025
"Oncorhynchus tshawytscha",-122.333356,40.493975,NA,2025
"Oncorhynchus tshawytscha",-122.26317,37.807595,27,2025
"Oncorhynchus tshawytscha",-122.708497,38.002681,27,2025
"Oncorhynchus tshawytscha",-121.934378,37.291311,NA,2025
"Oncorhynchus tshawytscha",-122.335231,40.495136,NA,2025
"Oncorhynchus tshawytscha",-122.523588,37.878808,2,2025
"Oncorhynchus tshawytscha",-120.66754,37.818599,48,2025
"Oncorhynchus tshawytscha",-121.20822,38.758106,7,2025
"Oncorhynchus tshawytscha",-121.454396,38.590101,NA,2025
"Oncorhynchus tshawytscha",-121.229092,38.633981,NA,2025
"Oncorhynchus tshawytscha",-122.701513,38.011344,5,2025
"Oncorhynchus tshawytscha",-122.701462,38.011322,4,2025
"Oncorhynchus tshawytscha",-121.026414,38.226331,14,2025
"Oncorhynchus tshawytscha",-121.221489,38.635078,15,2025
"Oncorhynchus tshawytscha",-123.789445,40.020897,3,2025
"Oncorhynchus tshawytscha",-121.306797,38.613241,18,2025
"Oncorhynchus tshawytscha",-121.797515,38.527363,18,2025
"Oncorhynchus tshawytscha",-122.464677,38.285475,25,2024
"Oncorhynchus tshawytscha",-135.76065,56.953767,21,2024
"Oncorhynchus tshawytscha",-122.210997,37.741653,4,2024
"Oncorhynchus tshawytscha",-122.465057,38.282801,15,2024
"Oncorhynchus tshawytscha",-121.223655,38.635852,8,2024
"Oncorhynchus tshawytscha",-121.306267,38.617508,4,2024
"Oncorhynchus tshawytscha",-123.969993,49.512775,4,2024
"Oncorhynchus tshawytscha",-135.77565,56.961588,6,2024
"Oncorhynchus tshawytscha",-119.656647,50.94482,4,2024
"Oncorhynchus tshawytscha",-119.845405,36.860347,26,2024
"Oncorhynchus tshawytscha",-122.2226,40.182753,NA,2024
"Oncorhynchus tshawytscha",-121.904013,38.0437,4,2024
"Oncorhynchus tshawytscha",-123.150586,49.112845,141,2024
"Oncorhynchus tshawytscha",-161.091233,60.517578,4,2024
"Oncorhynchus tshawytscha",-161.090958,60.517617,6,2024
"Oncorhynchus tshawytscha",-161.091186,60.517687,13,2024
"Oncorhynchus tshawytscha",-161.091233,60.517588,3,2024
"Oncorhynchus tshawytscha",-161.091217,60.517655,3,2024
"Oncorhynchus tshawytscha",-161.091233,60.51757,4,2024
"Oncorhynchus tshawytscha",-161.091233,60.517508,6,2024
"Oncorhynchus tshawytscha",-161.091994,60.517733,4,2024
"Oncorhynchus tshawytscha",-123.631395,39.736167,3,2024
"Oncorhynchus tshawytscha",-133.004822,54.189638,7,2024
"Oncorhynchus tshawytscha",-121.920289,49.186953,100,2024
"Oncorhynchus tshawytscha",-121.516542,38.558368,25,2024
"Oncorhynchus tshawytscha",-150.568375,61.629842,2102,2024
"Oncorhynchus tshawytscha",-150.568512,61.630108,34,2024
"Oncorhynchus tshawytscha",-150.56868,61.630097,10,2024
"Oncorhynchus tshawytscha",-150.568803,61.63007,10,2024
"Oncorhynchus tshawytscha",-150.56865,61.63013,3,2024
"Oncorhynchus tshawytscha",-150.589447,61.642553,33,2024
"Oncorhynchus tshawytscha",-150.567241,61.629682,48,2024
"Oncorhynchus tshawytscha",-122.532825,49.154933,5,2024
"Oncorhynchus tshawytscha",-150.589387,61.642638,3,2024
"Oncorhynchus tshawytscha",-161.091231,60.517872,21,2024
"Oncorhynchus tshawytscha",-161.091355,60.517467,3,2024
"Oncorhynchus kisutch",-123.965662,45.902917,4,2025
"Oncorhynchus kisutch",-122.708542,38.001428,7,2025
"Oncorhynchus kisutch",-122.708808,38.00145,35,2025
"Oncorhynchus kisutch",-122.770797,49.287558,4,2025
"Oncorhynchus kisutch",-122.729038,38.03396,NA,2025
"Oncorhynchus kisutch",-122.735027,38.029895,NA,2025
"Oncorhynchus kisutch",-122.732067,38.031593,NA,2025
"Oncorhynchus kisutch",-121.287642,45.701469,82,2025
"Oncorhynchus kisutch",-122.708862,38.002164,4,2025
"Oncorhynchus kisutch",-123.760159,39.226195,2,2025
"Oncorhynchus kisutch",-121.993174,49.098041,NA,2025
"Oncorhynchus kisutch",-122.708642,38.001247,4,2025
"Oncorhynchus kisutch",-124.042397,40.761117,4,2025
"Oncorhynchus kisutch",-124.04,40.76585,5,2025
"Oncorhynchus kisutch",-124.015601,41.378267,239,2025
"Oncorhynchus kisutch",-124.128806,40.688782,122,2025
"Oncorhynchus kisutch",-124.036492,40.731317,4,2025
"Oncorhynchus kisutch",-124.044472,40.760403,4,2025
"Oncorhynchus kisutch",-124.028167,41.349647,27,2025
"Oncorhynchus kisutch",-123.332428,48.492142,74,2025
"Oncorhynchus kisutch",-124.038986,40.827217,5,2025
"Oncorhynchus kisutch",-122.701662,38.010247,4,2025
"Oncorhynchus kisutch",-124.133705,40.689388,4,2025
"Oncorhynchus kisutch",-121.518132,45.715478,16,2025
"Oncorhynchus kisutch",-123.672101,43.97298,20,2025
"Oncorhynchus kisutch",-122.284521,48.437163,61,2025
"Oncorhynchus kisutch",-123.671792,43.972693,91,2025
"Oncorhynchus kisutch",-123.671969,43.972737,20,2025
"Oncorhynchus kisutch",-123.672195,43.974192,20,2025
"Oncorhynchus kisutch",-123.861153,49.09768,1953,2025
"Oncorhynchus kisutch",-124.140553,40.692469,446,2025
"Oncorhynchus kisutch",-122.731104,38.032376,7,2025
"Oncorhynchus kisutch",-123.920224,44.074874,20,2025
"Oncorhynchus kisutch",-123.920267,44.07485,20,2025
"Oncorhynchus kisutch",-123.919742,44.075034,20,2025
"Oncorhynchus kisutch",-123.920122,44.074891,20,2025
"Oncorhynchus kisutch",-121.943713,49.281457,15,2025
"Oncorhynchus kisutch",-122.800894,47.498799,41,2025
"Oncorhynchus kisutch",-122.833197,47.45282,202,2025
"Oncorhynchus kisutch",-123.541572,39.348072,13,2025
"Oncorhynchus kisutch",-123.495037,48.466326,23,2025
"Oncorhynchus kisutch",-123.128739,49.330188,91,2025
"Oncorhynchus kisutch",-122.837306,49.123348,375,2025
"Oncorhynchus kisutch",-123.01778,49.34118,1167,2025
"Oncorhynchus kisutch",-122.469212,49.102427,9,2025
"Oncorhynchus kisutch",-123.935617,45.651578,14,2025
"Oncorhynchus kisutch",-124.638664,47.919761,NA,2025
"Oncorhynchus kisutch",-122.663731,45.410325,NA,2025
"Oncorhynchus kisutch",-122.284879,44.751807,1895,2025
"Oncorhynchus kisutch",-124.147118,43.366317,326,2025
"Oncorhynchus kisutch",-122.883414,38.507979,61,2025
"Oncorhynchus kisutch",-122.883688,38.508113,31,2025
"Oncorhynchus kisutch",-122.979406,50.497408,NA,2025
"Oncorhynchus kisutch",-122.819978,49.209072,4,2025
"Oncorhynchus kisutch",-123.547592,48.478547,4,2025
"Oncorhynchus kisutch",-124.053033,43.982147,3,2025
"Oncorhynchus kisutch",-124.052886,43.98222,20,2025
"Oncorhynchus kisutch",-123.469726,48.482905,4,2025
"Oncorhynchus kisutch",-124.053,43.982147,2,2025
"Oncorhynchus kisutch",-124.052994,43.98213,13,2025
"Oncorhynchus kisutch",-123.934243,45.963497,268,2025
"Oncorhynchus kisutch",-124.052964,43.982172,4,2025
"Oncorhynchus kisutch",-120.496003,46.54768,4,2025
"Oncorhynchus kisutch",-123.470606,48.482914,4,2025
"Oncorhynchus kisutch",-122.624764,49.342754,2111,2025
"Oncorhynchus kisutch",-123.092086,49.332853,500,2025
"Oncorhynchus kisutch",-123.907473,43.975804,20,2025
"Oncorhynchus kisutch",-122.832917,47.452872,15,2025
"Oncorhynchus kisutch",-123.610413,45.81143,4,2025
"Oncorhynchus kisutch",-123.470812,48.482957,8,2025
"Oncorhynchus kisutch",-122.467602,49.011602,8,2025
"Oncorhynchus kisutch",-122.044113,49.090042,2032,2025
"Oncorhynchus kisutch",-121.969452,49.139285,4,2025
"Oncorhynchus kisutch",-123.907624,43.975808,20,2025
"Oncorhynchus kisutch",-123.907187,43.975827,20,2025
"Oncorhynchus kisutch",-123.90701,43.975791,20,2025
"Oncorhynchus kisutch",-123.907356,43.975793,20,2025
"Oncorhynchus kisutch",-123.907383,43.975826,20,2025
"Oncorhynchus kisutch",-123.907668,43.975813,20,2025
"Oncorhynchus kisutch",-122.57857,37.866318,49,2025
"Oncorhynchus kisutch",-123.907207,43.975834,20,2025
"Oncorhynchus kisutch",-122.042446,49.096216,2,2025
"Oncorhynchus kisutch",-125.02065,49.67991,100,2025
"Oncorhynchus kisutch",-123.56864,48.461132,NA,2025
"Oncorhynchus kisutch",-124.05165,40.908678,NA,2025
"Oncorhynchus kisutch",-122.195002,48.528231,185,2025
"Oncorhynchus kisutch",-122.044854,49.095741,61,2025
"Oncorhynchus kisutch",-124.912913,49.669858,8,2025
"Oncorhynchus kisutch",-122.480722,47.474748,20,2025
"Oncorhynchus kisutch",-122.843328,49.236977,159,2025
"Oncorhynchus kisutch",-122.480714,47.474729,23,2025
"Oncorhynchus kisutch",-123.894815,43.990012,20,2025
"Oncorhynchus kisutch",-149.211717,61.555575,21,2025
"Oncorhynchus kisutch",-123.893605,43.989613,20,2025
"Oncorhynchus kisutch",-122.263482,49.073479,24,2025
"Oncorhynchus kisutch",-122.67347,49.268112,76,2025
"Oncorhynchus kisutch",-123.894676,43.989978,20,2025
"Oncorhynchus kisutch",-149.211778,61.555633,1648,2025
"Oncorhynchus kisutch",-122.976929,47.51436,15,2025
"Oncorhynchus kisutch",-123.80313,48.981707,156,2025
"Oncorhynchus kisutch",-123.710289,48.413704,22,2025
"Oncorhynchus kisutch",-123.547716,48.479115,5,2025
"Oncorhynchus kisutch",-123.709997,48.413781,NA,2025
"Oncorhynchus kisutch",-123.710381,48.414181,22,2025
"Oncorhynchus kisutch",-123.710053,48.413772,NA,2025
"Oncorhynchus kisutch",-123.709969,48.413789,NA,2025
"Oncorhynchus kisutch",-123.708561,48.413994,NA,2025
"Oncorhynchus kisutch",-123.707497,48.414478,22,2025
"Oncorhynchus kisutch",-122.976601,47.514151,61,2025
"Oncorhynchus kisutch",-122.887593,38.053902,9917,2025
"Oncorhynchus kisutch",-123.710161,48.413794,NA,2025
"Oncorhynchus kisutch",-123.58856,48.0269,10,2025
"Oncorhynchus kisutch",-123.135314,47.954892,4,2025
"Oncorhynchus kisutch",-122.04421,49.09663,226,2025
"Oncorhynchus kisutch",-161.09143,60.517478,4,2025
"Oncorhynchus kisutch",-149.210237,61.554597,12,2025
"Oncorhynchus kisutch",-149.2126,61.556222,10,2025
"Oncorhynchus kisutch",-161.091355,60.517528,4,2025
"Oncorhynchus kisutch",-161.091386,60.517508,4,2025
"Oncorhynchus kisutch",-149.21042,61.554622,34,2025
"Oncorhynchus kisutch",-161.091339,60.517537,3,2025
"Oncorhynchus kisutch",-161.091111,60.517517,11,2025
"Oncorhynchus kisutch",-124.083214,40.783887,10,2025
"Oncorhynchus kisutch",-149.206512,61.556483,15,2025
"Oncorhynchus kisutch",-161.091386,60.517517,3,2025
"Oncorhynchus kisutch",-161.091369,60.517522,2,2025
"Oncorhynchus kisutch",-123.672265,43.973481,113,2025
"Oncorhynchus kisutch",-123.672316,43.974017,113,2025
"Oncorhynchus kisutch",-161.091172,60.517447,13,2025
"Oncorhynchus kisutch",-135.305331,57.06114,106,2025
"Oncorhynchus kisutch",-161.091628,60.517422,8,2025
"Oncorhynchus kisutch",-161.091478,60.517497,5,2025
"Oncorhynchus kisutch",-161.0914,60.517575,10,2025
"Oncorhynchus kisutch",-161.091417,60.517547,5,2025
"Oncorhynchus kisutch",-161.091386,60.517547,3,2025
"Oncorhynchus kisutch",-122.729303,38.019372,27,2025
"Oncorhynchus kisutch",-122.930098,49.253233,1414,2025
"Oncorhynchus kisutch",-122.478264,48.704666,4,2025
"Oncorhynchus kisutch",-161.091369,60.517503,3,2025
"Oncorhynchus kisutch",-161.0914,60.517492,10,2025
"Oncorhynchus kisutch",-123.341659,45.705698,4,2025
"Oncorhynchus kisutch",-123.748555,46.127305,39,2025
"Oncorhynchus kisutch",-125.013486,49.681222,NA,2025
"Oncorhynchus kisutch",-161.091447,60.51762,13,2025
"Oncorhynchus kisutch",-161.091386,60.517533,3,2025
"Oncorhynchus kisutch",-126.057022,49.780323,100,2025
"Oncorhynchus kisutch",-123.67206,43.97326,113,2025
"Oncorhynchus kisutch",-125.256294,49.992677,2,2025
"Oncorhynchus kisutch",-121.993172,45.350245,200,2025
"Oncorhynchus kisutch",-123.111953,47.975763,4,2025
"Oncorhynchus kisutch",-122.009456,49.100028,NA,2025
"Oncorhynchus kisutch",-123.861786,49.477455,24,2025
"Oncorhynchus kisutch",-123.112525,47.976192,4,2025
"Oncorhynchus kisutch",-123.114674,49.708822,5,2025
"Oncorhynchus kisutch",-124.243883,49.311473,179,2025
"Oncorhynchus kisutch",-122.884936,49.129358,NA,2025
"Oncorhynchus kisutch",-122.353028,49.137213,31,2025
"Oncorhynchus kisutch",-123.111969,47.975753,4,2025
"Oncorhynchus kisutch",-123.112,47.975712,4,2025
"Oncorhynchus kisutch",-123.112983,47.975422,4,2025
"Oncorhynchus kisutch",-123.112992,47.975433,4,2025
"Oncorhynchus kisutch",-123.112983,47.975412,4,2025
"Oncorhynchus kisutch",-123.111992,47.975717,4,2025
"Oncorhynchus kisutch",-122.352899,49.138048,15,2025
"Oncorhynchus kisutch",-121.847709,46.440906,67,2025
"Oncorhynchus kisutch",-124.050862,44.838964,10,2025
"Oncorhynchus kisutch",-123.009651,41.726585,NA,2025
"Oncorhynchus kisutch",-135.065489,57.407656,1,2025
"Oncorhynchus kisutch",-124.050938,44.839006,7,2025
"Oncorhynchus kisutch",-124.050871,44.839027,10,2025
"Oncorhynchus kisutch",-123.113014,47.975422,4,2025
"Oncorhynchus kisutch",-122.288855,45.32233,4,2025
"Oncorhynchus kisutch",-123.113014,47.975433,4,2025
"Oncorhynchus kisutch",-123.112542,47.976212,4,2025
"Oncorhynchus kisutch",-123.112961,47.975425,4,2025
"Oncorhynchus kisutch",-122.196708,50.791342,NA,2025
"Oncorhynchus kisutch",-122.14743,48.848495,3,2025
"Oncorhynchus kisutch",-123.110728,49.354442,97,2025
"Oncorhynchus kisutch",-124.082803,40.783967,4,2025
"Oncorhynchus kisutch",-124.050727,40.755924,20,2025
"Oncorhynchus kisutch",-123.112594,47.976138,4,2025
"Oncorhynchus kisutch",-123.112311,47.976212,44,2025
"Oncorhynchus kisutch",-123.112525,47.976188,4,2025
"Oncorhynchus kisutch",-124.781555,49.453408,10,2025
"Oncorhynchus kisutch",-123.934461,47.861598,NA,2025
"Oncorhynchus kisutch",-122.165858,47.552937,23,2025
"Oncorhynchus kisutch",-123.112525,47.9762,4,2025
"Oncorhynchus kisutch",-123.112939,47.975453,4,2025
"Oncorhynchus kisutch",-122.58213,49.097825,59,2025
"Oncorhynchus kisutch",-122.042587,49.090485,2555,2025
"Oncorhynchus kisutch",-124.049843,41.300204,62,2025
"Oncorhynchus kisutch",-121.482275,47.765552,92,2025
"Oncorhynchus kisutch",-122.297722,49.043858,1414,2025
"Oncorhynchus kisutch",-121.848001,46.440925,3,2025
"Oncorhynchus kisutch",-124.797926,49.261737,NA,2025
"Oncorhynchus kisutch",-122.758334,49.281253,1953,2025
"Oncorhynchus kisutch",-124.467438,49.356613,65,2025
"Oncorhynchus kisutch",-122.397338,47.66492,61,2025
"Oncorhynchus kisutch",-161.091689,60.517242,101,2025
"Oncorhynchus kisutch",-122.021372,46.065451,3294,2025
"Oncorhynchus kisutch",-121.7435,48.526227,68,2025
"Oncorhynchus kisutch",-123.809791,39.417078,12,2025
"Oncorhynchus kisutch",-161.091355,60.517538,3,2025
